9.912000000000000810e-01
9.767999999999998906e-01
9.736000000000000210e-01
9.631999999999999451e-01
9.815999999999999170e-01
9.160000000000000364e-01
9.751999999999999558e-01
8.632000000000000783e-01
9.352000000000001423e-01
7.680000000000001270e-01
8.328000000000002068e-01
7.392000000000001902e-01
3.568000000000000060e-01
3.200000000000000067e-01
9.376000000000001000e-01
4.328000000000000735e-01
3.935999999999999499e-01
1.543999999999999539e-01
2.520000000000000018e-01
2.888000000000000012e-01
1.727999999999999814e-01
5.055999999999999384e-01
9.199999999999997069e-02
1.503999999999999782e-01
2.999999999999999889e-01
3.760000000000000842e-02
7.840000000000001135e-02
2.176000000000000156e-01
1.559999999999999720e-01
-1.600000000000000380e-02
1.455999999999999794e-01
-7.440000000000000779e-02
1.952000000000000401e-01
1.376000000000000278e-01
2.207999999999999963e-01
2.159999999999999767e-02
3.616000000000000325e-01
7.120000000000001328e-02
3.632000000000000228e-01
2.072000000000000230e-01
-9.120000000000003104e-02
1.479999999999999649e-01
2.464000000000000079e-01
1.008000000000000423e-01
6.960000000000000908e-02
1.351999999999999591e-01
1.543999999999999817e-01
2.216000000000000469e-01
6.160000000000000198e-02
3.136000000000000454e-01
4.384000000000000119e-01
5.520000000000000601e-02
1.519999999999999997e-02
1.367999999999999772e-01
1.615999999999999936e-01
5.040000000000000729e-02
8.080000000000002458e-02
-7.439999999999999392e-02
6.800000000000000488e-02
1.784000000000000030e-01
6.640000000000000069e-02
2.200000000000000844e-01
1.751999999999999946e-01
1.632000000000000117e-01
-6.800000000000000488e-02
1.952000000000000401e-01
2.008000000000000063e-01
7.440000000000000779e-02
-3.519999999999999518e-02
3.895999999999999464e-01
5.039999999999999342e-02
1.520000000000000240e-01
-2.479999999999999566e-02
-2.719999999999999848e-02
1.455999999999999794e-01
5.840000000000000052e-02
4.399999999999999745e-02
2.400000000000000397e-02
-2.400000000000000397e-02
2.239999999999999630e-02
1.952000000000000401e-01
9.760000000000003395e-02
4.159999999999999115e-02
7.600000000000001199e-02
6.560000000000000553e-02
9.679999999999998328e-02
-2.080000000000000945e-02
2.696000000000000063e-01
-8.319999999999998230e-02
2.631999999999999895e-01
5.440000000000001085e-02
1.032000000000000001e-01
-2.559999999999999776e-02
2.639999999999999639e-02
3.440000000000000002e-02
-2.640000000000000679e-02
8.720000000000002749e-02
2.320000000000000187e-02
-1.295999999999999930e-01
1.167999999999999733e-01
